[2J[HOK,4,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 5.98%, 11.31MiB / 3.871GiB, 0.29%, 168MB / 120MB, 0B / 0B
OK,4,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 21.51%, 12.47MiB / 3.871GiB, 0.31%, 117MB / 167MB, 4.66MB / 0B
[2J[HOK,4,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 11.57%, 11.32MiB / 3.871GiB, 0.29%, 168MB / 120MB, 0B / 0B
OK,4,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.129MiB / 50MiB, 8.26%, 210kB / 352kB, 0B / 0B
OK,4,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.14%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,4,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.15%, 29.34MiB / 500MiB, 5.87%, 2.8MB / 492kB, 27.8MB / 0B
OK,4,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.31%, 5.914MiB / 125MiB, 4.73%, 699kB / 399kB, 160kB / 0B
OK,4,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,4,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 21.64%, 12.47MiB / 3.871GiB, 0.31%, 117MB / 167MB, 4.66MB / 0B
[2J[HOK,4,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 11.57%, 11.32MiB / 3.871GiB, 0.29%, 168MB / 120MB, 0B / 0B
OK,4,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.129MiB / 50MiB, 8.26%, 210kB / 352kB, 0B / 0B
OK,4,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.14%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,4,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.15%, 29.34MiB / 500MiB, 5.87%, 2.8MB / 492kB, 27.8MB / 0B
OK,4,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.31%, 5.914MiB / 125MiB, 4.73%, 699kB / 399kB, 160kB / 0B
OK,4,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,4,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 21.64%, 12.47MiB / 3.871GiB, 0.31%, 117MB / 167MB, 4.66MB / 0B
[2J[HOK,4,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 8.91%, 11.32MiB / 3.871GiB, 0.29%, 168MB / 121MB, 0B / 0B
OK,4,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.08%, 4.129MiB / 50MiB, 8.26%, 210kB / 352kB, 0B / 0B
OK,4,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.22%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,4,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.02%, 29.34MiB / 500MiB, 5.87%, 2.8MB / 492kB, 27.8MB / 0B
OK,4,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.23%, 5.914MiB / 125MiB, 4.73%, 700kB / 399kB, 160kB / 0B
OK,4,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,4,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 21.70%, 12.47MiB / 3.871GiB, 0.31%, 117MB / 167MB, 4.66MB / 0B
[2J[HOK,4,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 8.91%, 11.32MiB / 3.871GiB, 0.29%, 168MB / 121MB, 0B / 0B
OK,4,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.08%, 4.129MiB / 50MiB, 8.26%, 210kB / 352kB, 0B / 0B
OK,4,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.22%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,4,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.02%, 29.34MiB / 500MiB, 5.87%, 2.8MB / 492kB, 27.8MB / 0B
OK,4,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.23%, 5.914MiB / 125MiB, 4.73%, 700kB / 399kB, 160kB / 0B
OK,4,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,4,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 21.70%, 12.47MiB / 3.871GiB, 0.31%, 117MB / 167MB, 4.66MB / 0B
[2J[HOK,4,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 7.95%, 11.32MiB / 3.871GiB, 0.29%, 168MB / 121MB, 0B / 0B
OK,4,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.08%, 4.129MiB / 50MiB, 8.26%, 210kB / 352kB, 0B / 0B
OK,4,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.22%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,4,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 29.34MiB / 500MiB, 5.87%, 2.8MB / 492kB, 27.8MB / 0B
OK,4,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.24%, 5.914MiB / 125MiB, 4.73%, 700kB / 399kB, 160kB / 0B
OK,4,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,4,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 23.36%, 12.47MiB / 3.871GiB, 0.31%, 117MB / 168MB, 4.66MB / 0B
[2J[HOK,4,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 7.95%, 11.32MiB / 3.871GiB, 0.29%, 168MB / 121MB, 0B / 0B
OK,4,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.129MiB / 50MiB, 8.26%, 210kB / 352kB, 0B / 0B
OK,4,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.24%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,4,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 29.34MiB / 500MiB, 5.87%, 2.8MB / 492kB, 27.8MB / 0B
OK,4,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.24%, 5.914MiB / 125MiB, 4.73%, 700kB / 399kB, 160kB / 0B
OK,4,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,4,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 23.36%, 12.47MiB / 3.871GiB, 0.31%, 117MB / 168MB, 4.66MB / 0B
[2J[HOK,4,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 7.95%, 11.32MiB / 3.871GiB, 0.29%, 168MB / 121MB, 0B / 0B
OK,4,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.129MiB / 50MiB, 8.26%, 210kB / 352kB, 0B / 0B
OK,4,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.24%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,4,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 29.34MiB / 500MiB, 5.87%, 2.8MB / 492kB, 27.8MB / 0B
OK,4,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.24%, 5.914MiB / 125MiB, 4.73%, 700kB / 399kB, 160kB / 0B
OK,4,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,4,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 23.36%, 12.47MiB / 3.871GiB, 0.31%, 117MB / 168MB, 4.66MB / 0B
[2J[HOK,4,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 8.93%, 11.32MiB / 3.871GiB, 0.29%, 168MB / 121MB, 0B / 0B
OK,4,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.129MiB / 50MiB, 8.26%, 210kB / 352kB, 0B / 0B
OK,4,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.24%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,4,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 1.83%, 29.34MiB / 500MiB, 5.87%, 2.8MB / 492kB, 27.8MB / 0B
OK,4,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.16%, 5.914MiB / 125MiB, 4.73%, 700kB / 399kB, 160kB / 0B
OK,4,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,4,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 24.01%, 12.47MiB / 3.871GiB, 0.31%, 117MB / 168MB, 4.66MB / 0B
[2J[HOK,4,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 8.93%, 11.32MiB / 3.871GiB, 0.29%, 168MB / 121MB, 0B / 0B
OK,4,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.129MiB / 50MiB, 8.26%, 210kB / 352kB, 0B / 0B
OK,4,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.24%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,4,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 1.83%, 29.34MiB / 500MiB, 5.87%, 2.8MB / 492kB, 27.8MB / 0B
OK,4,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.16%, 5.914MiB / 125MiB, 4.73%, 700kB / 399kB, 160kB / 0B
OK,4,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,4,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 24.01%, 12.47MiB / 3.871GiB, 0.31%, 117MB / 168MB, 4.66MB / 0B
[2J[HOK,4,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 9.10%, 11.32MiB / 3.871GiB, 0.29%, 168MB / 121MB, 0B / 0B
OK,4,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.129MiB / 50MiB, 8.26%, 210kB / 352kB, 0B / 0B
OK,4,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.20%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,4,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.82%, 29.34MiB / 500MiB, 5.87%, 2.8MB / 492kB, 27.8MB / 0B
OK,4,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.46%, 5.914MiB / 125MiB, 4.73%, 700kB / 399kB, 160kB / 0B
OK,4,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,4,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 22.54%, 12.47MiB / 3.871GiB, 0.31%, 117MB / 168MB, 4.66MB / 0B
[2J[HOK,4,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 9.10%, 11.32MiB / 3.871GiB, 0.29%, 168MB / 121MB, 0B / 0B
OK,4,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.129MiB / 50MiB, 8.26%, 210kB / 352kB, 0B / 0B
OK,4,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.20%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,4,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.82%, 29.34MiB / 500MiB, 5.87%, 2.8MB / 492kB, 27.8MB / 0B
OK,4,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.46%, 5.914MiB / 125MiB, 4.73%, 700kB / 399kB, 160kB / 0B
OK,4,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,4,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 22.54%, 12.47MiB / 3.871GiB, 0.31%, 117MB / 168MB, 4.66MB / 0B
[2J[HOK,4,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 8.57%, 11.32MiB / 3.871GiB, 0.29%, 168MB / 121MB, 0B / 0B
OK,4,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.129MiB / 50MiB, 8.26%, 210kB / 352kB, 0B / 0B
OK,4,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.25%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,4,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 29.34MiB / 500MiB, 5.87%, 2.8MB / 492kB, 27.8MB / 0B
OK,4,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.23%, 5.914MiB / 125MiB, 4.73%, 700kB / 399kB, 160kB / 0B
OK,4,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,4,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 21.72%, 12.47MiB / 3.871GiB, 0.31%, 117MB / 168MB, 4.66MB / 0B
[2J[HOK,4,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 8.57%, 11.32MiB / 3.871GiB, 0.29%, 168MB / 121MB, 0B / 0B
OK,4,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.129MiB / 50MiB, 8.26%, 210kB / 352kB, 0B / 0B
OK,4,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.25%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,4,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 29.34MiB / 500MiB, 5.87%, 2.8MB / 492kB, 27.8MB / 0B
OK,4,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.23%, 5.914MiB / 125MiB, 4.73%, 700kB / 399kB, 160kB / 0B
OK,4,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,4,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 21.72%, 12.47MiB / 3.871GiB, 0.31%, 117MB / 168MB, 4.66MB / 0B
[2J[HOK,4,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 11.44%, 11.32MiB / 3.871GiB, 0.29%, 168MB / 121MB, 0B / 0B
OK,4,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.04%, 4.129MiB / 50MiB, 8.26%, 210kB / 352kB, 0B / 0B
OK,4,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.17%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,4,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 29.34MiB / 500MiB, 5.87%, 2.8MB / 492kB, 27.8MB / 0B
OK,4,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.41%, 5.914MiB / 125MiB, 4.73%, 700kB / 399kB, 160kB / 0B
OK,4,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,4,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 22.64%, 12.47MiB / 3.871GiB, 0.31%, 117MB / 168MB, 4.66MB / 0B
[2J[HOK,4,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 11.44%, 11.32MiB / 3.871GiB, 0.29%, 168MB / 121MB, 0B / 0B
OK,4,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.04%, 4.129MiB / 50MiB, 8.26%, 210kB / 352kB, 0B / 0B
OK,4,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.17%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,4,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 29.34MiB / 500MiB, 5.87%, 2.8MB / 492kB, 27.8MB / 0B
OK,4,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.41%, 5.914MiB / 125MiB, 4.73%, 700kB / 399kB, 160kB / 0B
OK,4,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,4,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 22.64%, 12.47MiB / 3.871GiB, 0.31%, 117MB / 168MB, 4.66MB / 0B
[2J[HOK,4,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 7.53%, 11.32MiB / 3.871GiB, 0.29%, 168MB / 121MB, 0B / 0B
OK,4,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.129MiB / 50MiB, 8.26%, 210kB / 352kB, 0B / 0B
OK,4,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.18%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,4,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 1.81%, 29.34MiB / 500MiB, 5.87%, 2.8MB / 492kB, 27.8MB / 0B
OK,4,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.28%, 5.914MiB / 125MiB, 4.73%, 700kB / 399kB, 160kB / 0B
OK,4,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,4,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 21.95%, 12.47MiB / 3.871GiB, 0.31%, 117MB / 168MB, 4.66MB / 0B
[2J[HOK,4,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 7.53%, 11.32MiB / 3.871GiB, 0.29%, 168MB / 121MB, 0B / 0B
OK,4,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.129MiB / 50MiB, 8.26%, 210kB / 352kB, 0B / 0B
OK,4,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.18%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,4,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 1.81%, 29.34MiB / 500MiB, 5.87%, 2.8MB / 492kB, 27.8MB / 0B
OK,4,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.28%, 5.914MiB / 125MiB, 4.73%, 700kB / 399kB, 160kB / 0B
OK,4,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,4,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 21.95%, 12.47MiB / 3.871GiB, 0.31%, 117MB / 168MB, 4.66MB / 0B
[2J[HOK,4,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 8.62%, 11.32MiB / 3.871GiB, 0.29%, 168MB / 121MB, 0B / 0B
OK,4,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.129MiB / 50MiB, 8.26%, 210kB / 352kB, 0B / 0B
OK,4,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.21%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,4,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.18%, 29.34MiB / 500MiB, 5.87%, 2.8MB / 492kB, 27.8MB / 0B
OK,4,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.26%, 5.914MiB / 125MiB, 4.73%, 700kB / 399kB, 160kB / 0B
OK,4,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,4,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 23.84%, 12.47MiB / 3.871GiB, 0.31%, 117MB / 168MB, 4.66MB / 0B
[2J[HOK,4,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 8.62%, 11.32MiB / 3.871GiB, 0.29%, 168MB / 121MB, 0B / 0B
OK,4,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.129MiB / 50MiB, 8.26%, 210kB / 352kB, 0B / 0B
OK,4,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.21%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,4,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.18%, 29.34MiB / 500MiB, 5.87%, 2.8MB / 492kB, 27.8MB / 0B
OK,4,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.26%, 5.914MiB / 125MiB, 4.73%, 700kB / 399kB, 160kB / 0B
OK,4,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,4,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 23.84%, 12.47MiB / 3.871GiB, 0.31%, 117MB / 168MB, 4.66MB / 0B
[2J[HOK,4,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 8.94%, 11.32MiB / 3.871GiB, 0.29%, 169MB / 121MB, 0B / 0B
OK,4,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.129MiB / 50MiB, 8.26%, 210kB / 352kB, 0B / 0B
OK,4,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.19%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,4,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.39%, 29.34MiB / 500MiB, 5.87%, 2.8MB / 493kB, 27.8MB / 0B
OK,4,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.19%, 5.914MiB / 125MiB, 4.73%, 700kB / 399kB, 160kB / 0B
OK,4,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,4,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 22.98%, 12.47MiB / 3.871GiB, 0.31%, 117MB / 168MB, 4.66MB / 0B
[2J[HOK,4,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 8.94%, 11.32MiB / 3.871GiB, 0.29%, 169MB / 121MB, 0B / 0B
OK,4,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.129MiB / 50MiB, 8.26%, 210kB / 352kB, 0B / 0B
OK,4,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.19%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,4,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.39%, 29.34MiB / 500MiB, 5.87%, 2.8MB / 493kB, 27.8MB / 0B
OK,4,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.19%, 5.914MiB / 125MiB, 4.73%, 700kB / 399kB, 160kB / 0B
