[2J[HOK,6,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.805MiB / 50MiB, 5.61%, 81kB / 141kB, 1.29MB / 0B
[2J[HOK,6,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.805MiB / 50MiB, 5.61%, 82kB / 143kB, 1.29MB / 0B
OK,6,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 11.75%, 5.73MiB / 3.703GiB, 0.15%, 67.3MB / 50.3MB, 1.71MB / 0B
OK,6,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.44%, 6.207MiB / 3.703GiB, 0.16%, 48.9MB / 66.9MB, 2.74MB / 0B
OK,6,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.22%, 5.57MiB / 125MiB, 4.46%, 290kB / 173kB, 5.39MB / 0B
OK,6,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.16%, 8.594MiB / 50MiB, 17.19%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,6,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,6,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.00%, 25.62MiB / 500MiB, 5.12%, 1.13MB / 204kB, 19.2MB / 0B
[2J[HOK,6,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.805MiB / 50MiB, 5.61%, 82kB / 143kB, 1.29MB / 0B
OK,6,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 11.75%, 5.73MiB / 3.703GiB, 0.15%, 67.3MB / 50.3MB, 1.71MB / 0B
OK,6,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.44%, 6.207MiB / 3.703GiB, 0.16%, 48.9MB / 66.9MB, 2.74MB / 0B
OK,6,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.22%, 5.57MiB / 125MiB, 4.46%, 290kB / 173kB, 5.39MB / 0B
OK,6,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.16%, 8.594MiB / 50MiB, 17.19%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,6,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,6,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.00%, 25.62MiB / 500MiB, 5.12%, 1.13MB / 204kB, 19.2MB / 0B
[2J[HOK,6,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.805MiB / 50MiB, 5.61%, 82kB / 143kB, 1.29MB / 0B
OK,6,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 11.75%, 5.73MiB / 3.703GiB, 0.15%, 67.3MB / 50.3MB, 1.71MB / 0B
OK,6,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.44%, 6.207MiB / 3.703GiB, 0.16%, 48.9MB / 66.9MB, 2.74MB / 0B
OK,6,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.22%, 5.57MiB / 125MiB, 4.46%, 290kB / 173kB, 5.39MB / 0B
OK,6,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.16%, 8.594MiB / 50MiB, 17.19%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,6,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,6,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.00%, 25.62MiB / 500MiB, 5.12%, 1.13MB / 204kB, 19.2MB / 0B
[2J[HOK,6,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.805MiB / 50MiB, 5.61%, 82kB / 143kB, 1.29MB / 0B
OK,6,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 8.83%, 5.73MiB / 3.703GiB, 0.15%, 67.3MB / 50.3MB, 1.71MB / 0B
OK,6,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 17.88%, 6.207MiB / 3.703GiB, 0.16%, 48.9MB / 66.9MB, 2.74MB / 0B
OK,6,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.22%, 5.57MiB / 125MiB, 4.46%, 290kB / 173kB, 5.39MB / 0B
OK,6,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.23%, 8.594MiB / 50MiB, 17.19%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,6,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,6,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 2.01%, 25.62MiB / 500MiB, 5.12%, 1.13MB / 204kB, 19.2MB / 0B
[2J[HOK,6,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.805MiB / 50MiB, 5.61%, 82kB / 143kB, 1.29MB / 0B
OK,6,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 8.83%, 5.73MiB / 3.703GiB, 0.15%, 67.3MB / 50.3MB, 1.71MB / 0B
OK,6,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 17.88%, 6.207MiB / 3.703GiB, 0.16%, 48.9MB / 66.9MB, 2.74MB / 0B
OK,6,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.22%, 5.57MiB / 125MiB, 4.46%, 290kB / 173kB, 5.39MB / 0B
OK,6,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.23%, 8.594MiB / 50MiB, 17.19%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,6,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,6,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 2.01%, 25.62MiB / 500MiB, 5.12%, 1.13MB / 204kB, 19.2MB / 0B
[2J[HOK,6,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.805MiB / 50MiB, 5.61%, 82kB / 143kB, 1.29MB / 0B
OK,6,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 10.01%, 5.73MiB / 3.703GiB, 0.15%, 67.3MB / 50.3MB, 1.71MB / 0B
OK,6,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 19.24%, 6.207MiB / 3.703GiB, 0.16%, 48.9MB / 66.9MB, 2.74MB / 0B
OK,6,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.36%, 5.57MiB / 125MiB, 4.46%, 290kB / 173kB, 5.39MB / 0B
OK,6,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.19%, 8.594MiB / 50MiB, 17.19%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,6,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,6,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.51%, 25.62MiB / 500MiB, 5.12%, 1.13MB / 204kB, 19.2MB / 0B
[2J[HOK,6,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.805MiB / 50MiB, 5.61%, 82kB / 143kB, 1.29MB / 0B
OK,6,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 10.01%, 5.73MiB / 3.703GiB, 0.15%, 67.3MB / 50.3MB, 1.71MB / 0B
OK,6,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 19.24%, 6.207MiB / 3.703GiB, 0.16%, 48.9MB / 66.9MB, 2.74MB / 0B
OK,6,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.36%, 5.57MiB / 125MiB, 4.46%, 290kB / 173kB, 5.39MB / 0B
OK,6,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.19%, 8.594MiB / 50MiB, 17.19%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,6,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,6,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.51%, 25.62MiB / 500MiB, 5.12%, 1.13MB / 204kB, 19.2MB / 0B
[2J[HOK,6,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.13%, 2.809MiB / 50MiB, 5.62%, 82.4kB / 143kB, 1.29MB / 0B
OK,6,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 9.01%, 5.73MiB / 3.703GiB, 0.15%, 67.3MB / 50.3MB, 1.71MB / 0B
OK,6,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 17.35%, 6.207MiB / 3.703GiB, 0.16%, 48.9MB / 66.9MB, 2.74MB / 0B
OK,6,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.50%, 5.57MiB / 125MiB, 4.46%, 291kB / 173kB, 5.39MB / 0B
OK,6,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.25%, 8.594MiB / 50MiB, 17.19%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,6,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,6,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.00%, 25.62MiB / 500MiB, 5.12%, 1.13MB / 204kB, 19.2MB / 0B
[2J[HOK,6,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.13%, 2.809MiB / 50MiB, 5.62%, 82.4kB / 143kB, 1.29MB / 0B
OK,6,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 9.01%, 5.73MiB / 3.703GiB, 0.15%, 67.3MB / 50.3MB, 1.71MB / 0B
OK,6,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 17.35%, 6.207MiB / 3.703GiB, 0.16%, 48.9MB / 66.9MB, 2.74MB / 0B
OK,6,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.50%, 5.57MiB / 125MiB, 4.46%, 291kB / 173kB, 5.39MB / 0B
OK,6,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.25%, 8.594MiB / 50MiB, 17.19%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,6,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,6,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.00%, 25.62MiB / 500MiB, 5.12%, 1.13MB / 204kB, 19.2MB / 0B
[2J[HOK,6,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.809MiB / 50MiB, 5.62%, 82.4kB / 143kB, 1.29MB / 0B
OK,6,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 8.78%, 5.73MiB / 3.703GiB, 0.15%, 67.4MB / 50.3MB, 1.71MB / 0B
OK,6,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 17.39%, 6.207MiB / 3.703GiB, 0.16%, 49MB / 66.9MB, 2.74MB / 0B
OK,6,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.17%, 5.57MiB / 125MiB, 4.46%, 291kB / 173kB, 5.39MB / 0B
OK,6,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.17%, 8.594MiB / 50MiB, 17.19%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,6,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,6,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.00%, 25.62MiB / 500MiB, 5.12%, 1.13MB / 204kB, 19.2MB / 0B
[2J[HOK,6,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.809MiB / 50MiB, 5.62%, 82.4kB / 143kB, 1.29MB / 0B
OK,6,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 8.78%, 5.73MiB / 3.703GiB, 0.15%, 67.4MB / 50.3MB, 1.71MB / 0B
OK,6,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 17.39%, 6.207MiB / 3.703GiB, 0.16%, 49MB / 66.9MB, 2.74MB / 0B
OK,6,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.17%, 5.57MiB / 125MiB, 4.46%, 291kB / 173kB, 5.39MB / 0B
OK,6,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.17%, 8.594MiB / 50MiB, 17.19%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,6,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,6,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.00%, 25.62MiB / 500MiB, 5.12%, 1.13MB / 204kB, 19.2MB / 0B
[2J[HOK,6,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.809MiB / 50MiB, 5.62%, 82.4kB / 143kB, 1.29MB / 0B
OK,6,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 9.11%, 5.73MiB / 3.703GiB, 0.15%, 67.4MB / 50.3MB, 1.71MB / 0B
OK,6,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.16%, 6.207MiB / 3.703GiB, 0.16%, 49MB / 66.9MB, 2.74MB / 0B
OK,6,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.15%, 5.57MiB / 125MiB, 4.46%, 291kB / 173kB, 5.39MB / 0B
OK,6,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.19%, 8.594MiB / 50MiB, 17.19%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,6,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,6,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.02%, 25.62MiB / 500MiB, 5.12%, 1.13MB / 204kB, 19.2MB / 0B
[2J[HOK,6,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.809MiB / 50MiB, 5.62%, 82.4kB / 143kB, 1.29MB / 0B
OK,6,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 9.11%, 5.73MiB / 3.703GiB, 0.15%, 67.4MB / 50.3MB, 1.71MB / 0B
OK,6,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.16%, 6.207MiB / 3.703GiB, 0.16%, 49MB / 66.9MB, 2.74MB / 0B
OK,6,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.15%, 5.57MiB / 125MiB, 4.46%, 291kB / 173kB, 5.39MB / 0B
OK,6,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.19%, 8.594MiB / 50MiB, 17.19%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,6,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,6,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.02%, 25.62MiB / 500MiB, 5.12%, 1.13MB / 204kB, 19.2MB / 0B
[2J[HOK,6,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.809MiB / 50MiB, 5.62%, 82.4kB / 143kB, 1.29MB / 0B
OK,6,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 11.76%, 5.73MiB / 3.703GiB, 0.15%, 67.4MB / 50.3MB, 1.71MB / 0B
OK,6,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 19.38%, 6.207MiB / 3.703GiB, 0.16%, 49MB / 66.9MB, 2.74MB / 0B
OK,6,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.34%, 5.57MiB / 125MiB, 4.46%, 291kB / 173kB, 5.39MB / 0B
OK,6,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.18%, 8.594MiB / 50MiB, 17.19%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,6,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,6,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 2.81%, 25.63MiB / 500MiB, 5.13%, 1.13MB / 204kB, 19.2MB / 0B
[2J[HOK,6,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.809MiB / 50MiB, 5.62%, 82.4kB / 143kB, 1.29MB / 0B
OK,6,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 11.76%, 5.73MiB / 3.703GiB, 0.15%, 67.4MB / 50.3MB, 1.71MB / 0B
OK,6,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 19.38%, 6.207MiB / 3.703GiB, 0.16%, 49MB / 66.9MB, 2.74MB / 0B
OK,6,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.34%, 5.57MiB / 125MiB, 4.46%, 291kB / 173kB, 5.39MB / 0B
OK,6,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.18%, 8.594MiB / 50MiB, 17.19%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,6,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,6,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 2.81%, 25.63MiB / 500MiB, 5.13%, 1.13MB / 204kB, 19.2MB / 0B
[2J[HOK,6,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.809MiB / 50MiB, 5.62%, 82.4kB / 143kB, 1.29MB / 0B
OK,6,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 9.18%, 5.73MiB / 3.703GiB, 0.15%, 67.4MB / 50.4MB, 1.71MB / 0B
OK,6,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.44%, 6.207MiB / 3.703GiB, 0.16%, 49MB / 67MB, 2.74MB / 0B
OK,6,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.22%, 5.57MiB / 125MiB, 4.46%, 291kB / 173kB, 5.39MB / 0B
OK,6,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.19%, 8.594MiB / 50MiB, 17.19%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,6,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,6,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.24%, 25.63MiB / 500MiB, 5.13%, 1.14MB / 205kB, 19.2MB / 0B
[2J[HOK,6,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.809MiB / 50MiB, 5.62%, 82.4kB / 143kB, 1.29MB / 0B
OK,6,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 9.18%, 5.73MiB / 3.703GiB, 0.15%, 67.4MB / 50.4MB, 1.71MB / 0B
OK,6,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.44%, 6.207MiB / 3.703GiB, 0.16%, 49MB / 67MB, 2.74MB / 0B
OK,6,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.22%, 5.57MiB / 125MiB, 4.46%, 291kB / 173kB, 5.39MB / 0B
OK,6,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.19%, 8.594MiB / 50MiB, 17.19%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,6,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,6,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.24%, 25.63MiB / 500MiB, 5.13%, 1.14MB / 205kB, 19.2MB / 0B
[2J[HOK,6,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.809MiB / 50MiB, 5.62%, 82.4kB / 143kB, 1.29MB / 0B
OK,6,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 9.18%, 5.73MiB / 3.703GiB, 0.15%, 67.4MB / 50.4MB, 1.71MB / 0B
OK,6,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.44%, 6.207MiB / 3.703GiB, 0.16%, 49MB / 67MB, 2.74MB / 0B
OK,6,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.30%, 5.57MiB / 125MiB, 4.46%, 291kB / 173kB, 5.39MB / 0B
OK,6,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.19%, 8.594MiB / 50MiB, 17.19%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,6,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,6,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.24%, 25.63MiB / 500MiB, 5.13%, 1.14MB / 205kB, 19.2MB / 0B
[2J[HOK,6,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.05%, 2.809MiB / 50MiB, 5.62%, 82.5kB / 144kB, 1.29MB / 0B
OK,6,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 8.87%, 5.73MiB / 3.703GiB, 0.15%, 67.4MB / 50.4MB, 1.71MB / 0B
OK,6,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 17.73%, 6.207MiB / 3.703GiB, 0.16%, 49MB / 67MB, 2.74MB / 0B
OK,6,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.30%, 5.57MiB / 125MiB, 4.46%, 291kB / 173kB, 5.39MB / 0B
OK,6,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.25%, 8.594MiB / 50MiB, 17.19%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,6,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,6,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.01%, 25.63MiB / 500MiB, 5.13%, 1.14MB / 205kB, 19.2MB / 0B
[2J[HOK,6,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.05%, 2.809MiB / 50MiB, 5.62%, 82.5kB / 144kB, 1.29MB / 0B
OK,6,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 8.87%, 5.73MiB / 3.703GiB, 0.15%, 67.4MB / 50.4MB, 1.71MB / 0B
OK,6,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 17.73%, 6.207MiB / 3.703GiB, 0.16%, 49MB / 67MB, 2.74MB / 0B
OK,6,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.30%, 5.57MiB / 125MiB, 4.46%, 291kB / 173kB, 5.39MB / 0B
OK,6,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.25%, 8.594MiB / 50MiB, 17.19%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,6,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,6,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.01%, 25.63MiB / 500MiB, 5.13%, 1.14MB / 205kB, 19.2MB / 0B
[2J[HOK,6,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.809MiB / 50MiB, 5.62%, 82.5kB / 144kB, 1.29MB / 0B
OK,6,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 8.97%, 5.73MiB / 3.703GiB, 0.15%, 67.4MB / 50.4MB, 1.71MB / 0B
